,dan,erhuang,yuanban,x,行不安坐不宁情态缠绵。,37,45.25,2414422422,行不安,37,38.5,坐不宁,39,40,情态缠绵。,41,45.25
,dan,erhuang,yuanban,s2,在潼台被贼擒在命好险，,47,55.25,4224224433,在潼台,47,48,被贼擒,49.5,50.75,在命好险，,51,55.25
,dan,erhuang,yuanban,x,乱军中多亏他救我回还。,57,79,4111114322,乱军中,57,58,多亏他,59.5,60.75,救我回还。,61,79
,dan,erhuang,yuanban,s1,这桩事闷得我柔肠百转，,87,119.5,4144232233,这桩事,87,97,闷得我,101,109,柔肠百转，,115,119.5
,dan,erhuang,yuanban,x,不知道他与我是否一般。,121,129.25,4141334341,不知道,121,122,他与我,123.5,124.75,是否一般。,125,129.25
,dan,erhuang,yuanban,s2,百姓们闺房乐如花美眷，,131,139.25,3451242134,百姓们,131,132,闺房乐,133.5,134.75,如花美眷，,135,139.25
,dan,erhuang,yuanban,x,帝王家深宫院似水流年。,141,151.25,4211144322,帝王家,141,142,深宫院,143.5,144.5,似水流年。,145,151.25
,dan,erhuang,yuanban,s2,幸喜得珍珠衫称心如愿，,153,161.25,4321114124,幸喜得,153,154,珍珠衫,155.5,156.25,称心如愿，,157,161.25
,dan,erhuang,yuanban,x,宋天子主婚姻此事成全。,163,171.25,4153113422,宋天子,163,164.25,主婚姻,165.5,166.75,此事成全。,167,171.25
,dan,erhuang,yuanban,s2,但愿得令公令婆别无异见，,173,181.25,44241422244,但愿得,173,174,令公令婆,175,176.5,别无异见，,177,181.25
,dan,erhuang,yuanban,x,但愿得杨六郎心如石坚，,183,191.375,4422421221,但愿得,183,184.5,杨六郎,185.5,186.75,心如石坚，,187,191.375
,dan,erhuang,yuanban,s2,但愿得状元媒月老引线，,193,201,4424224334,但愿得,193,194,状元媒,195.5,196.5,月老引线，,197,201
,dan,erhuang,yuanban,x,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,203,238,442132221123214321442543443123411,但愿得,203,204,八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王,205,219,锦绣江山。,220,238
,dan,erhuang,yuanban,s1,愿天下有情人都成姻眷，,246,260.25,4143221214,愿天下,246,248,有情人,250,254,都成姻眷，,256,260.25
,dan,erhuang,yuanban,x,愿天下从此后国泰民安。,262,271,4142342421,愿天下,262,263,从此后,264.5,265.75,国泰民安。,266,271
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s1,自那日与六郎阵前相见，,18,42.5,4443424214,自那日,18,22.5,与六郎,26,30,阵前相见，,38,42.5
,dan,erhuang,yuanban,x,行不安坐不宁情态缠绵。,44,52,2414422422,行不安,44,45.75,坐不宁,46,47.5,情态缠绵。,48,52
,dan,erhuang,yuanban,s2,在潼台被贼擒性命好险，,54,62,4224224433,在潼台,54,55,被贼擒,56.5,57.75,性命好险，,58,62
,dan,erhuang,yuanban,x,乱军中多亏他救我回还。,64,86,4111114322,乱军中,64,65,多亏他,66.5,67.75,救我回还。,68,86
,dan,erhuang,yuanban,s1,这桩事闷得我柔肠百转，,94,128.5,4144232233,这桩事,94,104,闷得我,108,116,柔肠百转，,124,128.5
,dan,erhuang,yuanban,x,不知道他与我是否一般。,130,138,4141334341,不知道,130,131,他与我,132.5,133.75,是否一般。,134,138
