,dan,xipi,liushui,s,今夜晚非比那西厢待月、你懂提防、莫轻狂.,26.00,41.00
,dan,xipi,liushui,x,关系你患难鸳鸯永宿在池塘。,43.00,57.00
,dan,xipi,liushui,s,已然错请生波浪.,59.00,66.00
,dan,xipi,liushui,x,怎能够粗心大意你再荒唐。,67.00,77.00
,dan,xipi,liushui,s,鼓打二更准时往.,78.50,84.00
,dan,xipi,liushui,x,桃花村口莫彷徨。,85.00,89.00
,dan,xipi,liushui,s,你不要高声不要嚷.,90.50,98.00
,dan,xipi,liushui,x,你必须眼观六路耳听八方。,99.00,106.00
,dan,xipi,liushui,s,不但要仔细听、还要仔细想.,107.50,113.00
,dan,xipi,liushui,x,是不是有人拍巴掌。,113.50,118.00
,dan,xipi,liushui,s,响一声你就还一掌.,120.00,126.00
,dan,xipi,liushui,x,响两声你就凑近身旁。,128.00,134.00
,dan,xipi,liushui,s,倘若是你响她也响.,134.50,140.00
,dan,xipi,liushui,x,那就是来了我西厢带路的小红娘。,140.50,156.00
,dan,xipi,liushui,s,你把我当做诸葛亮.,156.50,161.00
,dan,xipi,liushui,x,听我的号令上战场。,161.50,170.00
daxp-LaoDieDie-DaYuShaJia-1.xml,dan,xipi,yuanban,s,老爹爹清晨起前去出前.,30.00,57.00
,dan,xipi,yuanban,x,到叫我桂英儿挂在心头；,90.00,111.00
,dan,xipi,yuanban,s,将身儿坐至在草堂等候.,138.00,165.00
,dan,xipi,yuanban,x,等候了爹爹回细问根由。,198.00,219.00
daxp-LaoDieDie-DaYuShaJia-2.xml,dan,xipi,yuanban,s,老爹爹清晨起前去出首.,22.00,49.00
,dan,xipi,yuanban,x,倒叫我桂英儿挂在心头。,74.00,95.00
,dan,xipi,yuanban,s,将身儿坐至在草堂等候.,114.00,141.00
,dan,xipi,yuanban,x,等候了爹爹回细问根由。,166.00,186.00
daxp-LaoDieDie-SanJiZhang-1.xml,dan,xipi,manban,s,老爹爹请息（呀）怒容儿细讲.,6.00,35.00
,dan,xipi,manban,x,我立志不嫁那状元才郎。,58.00,89.50
,dan,xipi,manban,s,父休笑薛平贵是花郎模样.,110.00,128.25
,dan,xipi,manban,x,贫穷人得了志比富还强。,130.00,152.00
daxp-LaoDieDie-SanJiZhang-2.xml,dan,xipi,manban,s,老爹爹请息怒容儿细讲.,30.00,60.00
,dan,xipi,manban,x,儿命苦怎配着状元才郎？,86.00,121.00
,dan,xipi,manban,s,父道那薛平贵是那化郎模样.,150.00,188.50
,dan,xipi,manban,x,这样人得了志比父还强。,190.00,210.00
daxp-LaoDieDie-YuZhouFeng.xml,dan,xipi,yuanban,s,老爹爹发恩德将本修上.,30.00,56.00
,dan,xipi,yuanban,x,明早朝上金殿面奏吾皇。,90.00,112.00
,dan,xipi,yuanban,s,倘若是有道君皇恩浩荡.,142.00,164.00
,dan,xipi,yuanban,x,观此本免了儿一门祸殃。,166.00,187.00
,dan,xipi,sanban,s,老爹爹在朝中官高爵显.,201.00,214.00
,dan,xipi,sanban,x,却为何贪富贵不顾羞惭。,219.00,238.00
daxp-MengJunZi-ChunQiuPei-1.xml,dan,xipi,yuanban,s,蒙君子至殷勤再三问话.,22.00,53.00
,dan,xipi,yuanban,x,虽然是男女别不得不答。,86.00,109.00
,dan,xipi,yuanban,s,家住在罗郡城魁星楼下.,138.00,165.00
,dan,xipi,yuanban,x,我的父名姜绍贸易天涯。,190.00,211.00
,dan,xipi,yuanban,s,在家中受不过继母拷打.,230.00,252.00
,dan,xipi,yuanban,x,莫奈何到荒郊我就来捡芦花。,254.00,273.00
daxp-MengJunZi-ChunQiuPei-2.xml,dan,xipi,yuanban,s,蒙君子至诚心再三问话.,22.00,52.00
,dan,xipi,yuanban,x,虽然是不相识我就不得不答。,86.00,108.00
,dan,xipi,yuanban,s,家住在罗郡城魁星楼下.,138.00,164.00
,dan,xipi,yuanban,x,我爹爹名姜绍贸易天涯。,190.00,212.00
,dan,xipi,yuanban,s,身有病还受那继母拷打.,242.00,260.50
,dan,xipi,yuanban,x,因此上到郊外来捡芦花（呀）。,262.00,283.00
daxp-MengTingDe-MuiGuiYingGuaShuai.xml,dan,xipi,liushui,s,猛听得金鼓响画角声震.,8.00,16.00
,dan,xipi,liushui,x,唤起我破天门状志凌云。,17.50,25.00
,dan,xipi,liushui,s,想当年桃花马上威风凛凛.,26.00,34.00
,dan,xipi,liushui,x,敌血飞溅石榴裙。,35.00,39.00
,dan,xipi,liushui,s,有生之日责当尽.,40.50,46.00
,dan,xipi,liushui,x,寸土怎能够属于他人。,46.50,52.00
,dan,xipi,liushui,s,番王小丑何足论.,53.00,56.00
,dan,xipi,liushui,x,我一剑能挡百万兵。,56.50,70.00
daxp-MuQinBu-FengHuanChao.xml,dan,xipi,liushui,s,母亲不必心太偏.,12.00,18.00
,dan,xipi,liushui,x,女儿言来听根源。,19.50,25.00
,dan,xipi,liushui,s,自古常言道得好.,26.50,32.50
,dan,xipi,liushui,x,女儿清白最为先。,33.00,37.00
,dan,xipi,liushui,s,人生不知顾脸面.,38.50,44.00
,dan,xipi,liushui,x,活在世上也枉然。,44.50,53.00
daxp-NiDeFu-FenHeWan.xml,dan,xipi,yuanban,s,你的父去投军无音信.,32.00,60.00
,dan,xipi,yuanban,x,全仗你打雁养娘亲.,88.00,108.00
,dan,xipi,yuanban,s,把弓带和鱼镖与儿带定.,136.00,158.50
,dan,xipi,yuanban,x,不等到日落及早回程。,160.00,184.00
daxp-QiaoLouShang-HuangShanLei.xml,dan,xipi,manban,s,谯楼上二更鼓声声送听.,30.00,60.00
,dan,xipi,manban,x,父子们去采药未见回程。,86.00,121.00
,dan,xipi,manban,s,对孤灯思远道心神不定.,150.00,168.25
,dan,xipi,manban,x,不知他在荒山何处安身。,170.00,196.00
,dan,xipi,yuanban,s,到三更真个是月明人静.,246.00,268.50
,dan,xipi,yuanban,x,猛听得窗儿外似有人行。,270.00,292.00
