因此上到郊外来捡芦花（呀）。,13441423211
猛听得金鼓响画角声震，,3121334314
唤起我破天门状志凌云。,4334124422
想当年桃花马上威风凛凛，,31221341133
敌血飞溅石榴裙。,2414222
有生之日责当尽，,3114213
寸土怎能够属于他人。,433243212
番王小丑何足论，,1233224
我一剑能挡百万兵。,31423341
母亲不必心太偏，,3144141
女儿言来听根源。,3222112
自古常言道得好，,4322423
女儿清白最为先。,3212421
人生不知顾脸面，,2141434
活在世上也枉然。,2444332
你的父去投军无音信，,354421214
全仗你打雁养娘亲，,24334321
把弓带和鱼镖与儿带定，,3142213244
不等到日落及早回程。,434442322
谯楼上二更鼓声声送听，,2244431141
父子们去采药未见回程。,4554344422
对孤灯思远道心神不定，,4111341244
不知他在荒山何处安身。,4114112311
到三更真个是月明人静，,4141444224
猛听得窗儿外似有人行。,3121244322
忙移步隔花荫留神听定，,2242142214
原来是秋风起扫叶之声。,2241133411
听画鼓报四更愈添凄冷，,1434444113
看娇儿正酣睡恐被风侵。,4124143411
我不免引寒机伴奴坐等，,3433214243
又思来又想去越不安宁。,4124344412
数更等交五鼓空房愈冷，,4431331243
果然是晓鸡唱天已黎明。,3243141322
我不免唤琏儿到街前探问，,34343241244
你爹爹到如今未转家门。,3114214312
苏三离了洪洞县，,1125244
将身来在大街前。,1124412
未曾开言心内惨，,4212143
过往的君子听我言。,43515132
哪一位去往南京转，,31443213
与我那三郎把信传。,33412342
言说苏三把命断，,2111344
来生变犬马我当报还！,214333142
听他言吓得我浑身是汗，,1124232144
十五载到今日才吐真言。,2334142312
原来是杨家将把名姓改换，,22421132434
他思家乡想骨肉就不能团圆。,111132444222
我这里走向前再把礼见，,3433424334
尊一声驸马爷细听咱言。,1114324122
早晚间休怪我言语怠慢，,3311432344
不知者不怪罪你的海量放宽。,413444353441
我的娘她忘了女生外姓，,3521453144
奴年交十九岁还守闺门。,2212342312
这几日身不爽心中烦闷，,4341431124
却原来母亲到儿未知情。,4223142412
我和你有什么夫妻的情，,3233251152
谁认你狼心狗肺的人！,243213452
我主爷金沙滩早把命丧，,3321113341
众文武扶哀家执掌军房。,4232112312
众卿随忙挂点亲率官员，,4122431412
一心心要夺取宋室江山。,1114234411
叫番儿忙摆驾银安殿，,412234214
阅兵书看何人前来何安。,4114222221
昔日里梁鸿配孟光，,14322441
今朝仙女会襄王。,1213412
暗地堪笑奴兄长，,4414213
安排虎计害刘王。,1234422
月老本是乔国丈，,4334224
纵有大事料无妨。,4344422
昔日梁鸿配孟光，,1422441
今朝仙女会襄王。,1213412
暗地堪笑我兄长，,4414313
安排巧计害刘王。,1234422
西施女生长在苎萝村里，,1131344213
难得有开怀事常锁双眉。,2231242312
只为着守清寒柴门近水，,3253122243
每日里浣纱去又傍清溪。,3434144411
怕只怕损玉颜姣容自惜，,4343421241
对清溪时照影自整罗农。,4112434322
Part 1,
受逼迫去捡柴泪如雨下，,4144324234
病恹恹身无力难以挣扎。,4111242311
奴好比花未开风吹雨打，,2331411133
想亲娘和老父心乱如麻。,3122341422
Part 2,
你继母心毒狠将你打骂，,3431231334
全（呐）不顾你身有病气力不佳。,244431344441
金钟响玉磬应王登龙庭，,1134412122
寡人喜的是五谷丰登。,323543311
文凭着邓先生策划有准，,2254114433
武仗着姚皇兄保定乾坤。,3452213421
内侍臣忙摆驾九龙口进，,4422343234
又听得殿角下大放悲声。,4124344411
老丈不（哇）必胆怕惊，,34414341
我有言来你是（喏）听。,33223431
休把我当作了妖魔论，,133145124
我本屈死一鬼魂。,3313132
我忙将树（呃）枝摆摇（哇）动，,3214413214
抓一（呀）把沙土扬灰尘。,111313212
我和你远无冤近无有仇恨，,32332142324
望求老丈把冤伸。,4234311
娘子不（哇）必太烈性，,25414444
卑（呀）人言来你是（喏）听。,112223431
赵屠二家有仇恨，,4241324
三百余口命赴幽冥。,13234412
我与那公孙杵臼把计定，,3341134344
他舍命来你我舍亲生。,144233411
舍子搭救忠（呃）良的后，,451414254
老天爷不绝我的后代根。,3124235441
你今舍了亲生子，,3145115
来年必定降麒麟。,2244422
千言万（哪）语她不肯，,12433143
不舍娇儿难救孤身。,44122411
无奈何我只得双（呃）膝跪，,2423321414
哀求娘子（喏）舍亲（呐）生。,122534141
叹兄兀弟遭不幸一旦丧命，,41441441414
丢下了年幼儿好不伤情。,1452423412
眼望着孤坟台珠泪难忍，,3451221423
见坟台不见人刀割我心。,4224421131
屠贼做事心太狠，,2244143
诬杀赵家一满门。,1141132
眼见得忠良无救应，,34212241
大事还要问程婴。,4424421
为国家那何曾半日闲空，,2214224421
我也曾平服了塞北西东。,3322254311
官封到节度使（喏）皇王恩重，,11424332214
身不爽不由人瞌睡朦胧（呃）。,14342214224
为国家哪何曾半日闲空，,2213224421
我也曾平服了塞北西东。,3322254311
官封到节度使（喏）皇王恩重，,11424332214
身不爽不由人瞌睡朦胧（呃）（哪）。,143422142243
为国家哪何曾半日闲空，,2213224421
我也曾平服了塞北西东。,3322254311
官封到节度史（喏）皇王恩重，,11424332214
身不爽不由人瞌睡朦胧。,1434221422
未开言不由人（呐）珠泪滚滚，,41242241433
天卸重任我就要（哇）你担承。,14443441312
二犬子（呃）皆年幼（哇）难当（呃）重任，,4354124121444
老朽年迈我也不能够担承。,33243342412
望使君放开怀慨然（呐）应（呐）允，,431412324143
救生灵（呐）积阴（呐）功也免得我坐卧不宁。,4124114133234442
心中有事难合眼，,1134223
翻来复去睡不安。,1244441
背地里只把东皋公怨，,443331114
叫人难解巧机关。,4223311
若是真心来救我，,4411243
为何几日他不言，,2234142
贪图富贵来害我，,1244243
你就该把我献与昭关。,341334311
哭一声爹娘不能相见，,111124214
不能（呃）哎见，爹娘（呃）。,42414124
要相逢除非是梦（呃）里团圆。,41221444322
鸡鸣犬吠五更（呃）天，,12343441
越思越想好伤惨，,4143313
想当初在朝为官宦，,31142214
朝臣待漏五更寒。,2244342
到如今夜宿在荒村院，,421444114
我冷冷清清向谁言（呃）。,333114224
我本当拔宝剑自寻短见，,3312344234
寻短（呃）哎见爹娘（呃）。,23414124
父母的冤仇化尘烟，,43512421
对天发下宏誓愿，,4114244
我不杀平王我的心怎甘。,3412235131
昔日里有一个孤竹君，,143314121
伯夷叔齐二大贤人，,22124422
都只为孤（哇）竹君身染重病（哪），,132112113443
传口诏命次子即位为君，,2344452421
那叔齐分长幼不能担任，,4121344214
那伯夷尊父命也不能应承，,42214434212
弟让兄来兄不能应（呐）允，,4412142143
兄（呃）推弟来两不能够担承。,14142342412
那伯夷出午门无（哇）有踪（呃）影，,422132213143
那叔齐逃出了后宰门，,412215432
首阳山前冻饿死（喏）。,32124433
留得美名万古存，,2232432
为父的怎比得孤竹君，,245332121
二娇儿也难比那两个贤人。,41232343422
打死了别家子父能作主，,3352154243
打死个秦官保父不能担承。,33421344212
徐茂公阴阳多奥妙，,24112144
文韬武略智谋高。,2134421
既是为我前来到，,4423224
缘何不救我出笼牢。,22443132
是是是（呀）来我明白了，,444123225
其中必有这巧（哇）妙高。,214343141
杨延昭奉父命巡查大营，,2214442242
在中途得一信甚是不明。,4122144442
迈虎步我且把宝帐来进，,4343333424
又只见老爹爹瞌睡沉沉。,4343111422
我本当将此事对他来论，,3311344124
又恐怕惊动了年迈之人。,4341452412
一轮明月照窗前，,1224412
愁人心（哪）中似箭穿。,22131441
实指（惹）望到吴国借兵回转，,23344224123
谁知昭关有阻拦。,2111332
幸遇那东皋公行方便，,444111214
他将我隐藏在后花园。,113344412
